wl ldc_c1 ldc_c2 ldc_c3 ldc_c4
1.429000000000001 1.0 0.5 0.5 1.0
1.430000000000001 1.0 0.5 0.5 1.0
1.4310000000000012 1.0 0.5 0.5 1.0
1.432000000000001 1.0 0.5 0.5 1.0
1.433000000000001 1.0 0.5 0.5 1.0
1.434000000000001 1.0 0.5 0.5 1.0
1.4350000000000012 1.0 0.5 0.5 1.0
1.436000000000001 1.0 0.5 0.5 1.0
1.437000000000001 1.0 0.5 0.5 1.0
1.438000000000001 1.0 0.5 0.5 1.0
1.4390000000000012 1.0 0.5 0.5 1.0
1.440000000000001 1.0 0.5 0.5 1.0
1.441000000000001 1.0 0.5 0.5 1.0
1.442000000000001 1.0 0.5 0.5 1.0
1.4430000000000012 1.0 0.5 0.5 1.0
1.444000000000001 1.0 0.5 0.5 1.0
1.445000000000001 1.0 0.5 0.5 1.0
1.446000000000001 1.0 0.5 0.5 1.0
1.4470000000000012 1.0 0.5 0.5 1.0
1.448000000000001 1.0 0.5 0.5 1.0
1.449000000000001 1.0 0.5 0.5 1.0
1.450000000000001 1.0 0.5 0.5 1.0
1.4510000000000012 1.0 0.5 0.5 1.0
1.452000000000001 1.0 0.5 0.5 1.0
1.453000000000001 1.0 0.5 0.5 1.0
1.454000000000001 1.0 0.5 0.5 1.0
1.4550000000000012 1.0 0.5 0.5 1.0
1.456000000000001 1.0 0.5 0.5 1.0
1.457000000000001 1.0 0.5 0.5 1.0
1.458000000000001 1.0 0.5 0.5 1.0
1.4590000000000012 1.0 0.5 0.5 1.0
1.460000000000001 1.0 0.5 0.5 1.0
1.461000000000001 1.0 0.5 0.5 1.0
1.462000000000001 1.0 0.5 0.5 1.0
1.4630000000000012 1.0 0.5 0.5 1.0
1.464000000000001 1.0 0.5 0.5 1.0
1.465000000000001 1.0 0.5 0.5 1.0
1.466000000000001 1.0 0.5 0.5 1.0
1.4670000000000012 1.0 0.5 0.5 1.0
1.468000000000001 1.0 0.5 0.5 1.0
1.469000000000001 1.0 0.5 0.5 1.0
1.470000000000001 1.0 0.5 0.5 1.0
1.4710000000000012 1.0 0.5 0.5 1.0
1.472000000000001 1.0 0.5 0.5 1.0
1.473000000000001 1.0 0.5 0.5 1.0
1.474000000000001 1.0 0.5 0.5 1.0
1.4750000000000012 1.0 0.5 0.5 1.0
1.476000000000001 1.0 0.5 0.5 1.0
1.477000000000001 1.0 0.5 0.5 1.0
1.478000000000001 1.0 0.5 0.5 1.0
1.4790000000000012 1.0 0.5 0.5 1.0
1.480000000000001 1.0 0.5 0.5 1.0
1.481000000000001 1.0 0.5 0.5 1.0
1.482000000000001 1.0 0.5 0.5 1.0
1.4830000000000012 1.0 0.5 0.5 1.0
1.484000000000001 1.0 0.5 0.5 1.0
1.485000000000001 1.0 0.5 0.5 1.0
1.486000000000001 1.0 0.5 0.5 1.0
1.4870000000000012 1.0 0.5 0.5 1.0
1.488000000000001 1.0 0.5 0.5 1.0
1.489000000000001 1.0 0.5 0.5 1.0
1.490000000000001 1.0 0.5 0.5 1.0
1.4910000000000012 1.0 0.5 0.5 1.0
1.492000000000001 1.0 0.5 0.5 1.0
1.493000000000001 1.0 0.5 0.5 1.0
1.494000000000001 1.0 0.5 0.5 1.0
1.4950000000000012 1.0 0.5 0.5 1.0
1.496000000000001 1.0 0.5 0.5 1.0
1.497000000000001 1.0 0.5 0.5 1.0
1.498000000000001 1.0 0.5 0.5 1.0
1.4990000000000012 1.0 0.5 0.5 1.0
1.500000000000001 1.0 0.5 0.5 1.0
1.501000000000001 1.0 0.5 0.5 1.0
1.5020000000000011 1.0 0.5 0.5 1.0
1.5030000000000012 1.0 0.5 0.5 1.0
1.5040000000000011 1.0 0.5 0.5 1.0
1.505000000000001 1.0 0.5 0.5 1.0
1.5060000000000011 1.0 0.5 0.5 1.0
1.5070000000000012 1.0 0.5 0.5 1.0
1.5080000000000011 1.0 0.5 0.5 1.0
1.509000000000001 1.0 0.5 0.5 1.0
1.5100000000000011 1.0 0.5 0.5 1.0
1.5110000000000012 1.0 0.5 0.5 1.0
1.5120000000000011 1.0 0.5 0.5 1.0
1.513000000000001 1.0 0.5 0.5 1.0
1.5140000000000011 1.0 0.5 0.5 1.0
1.5150000000000012 1.0 0.5 0.5 1.0
1.5160000000000011 1.0 0.5 0.5 1.0
1.517000000000001 1.0 0.5 0.5 1.0
1.5180000000000011 1.0 0.5 0.5 1.0
1.5190000000000012 1.0 0.5 0.5 1.0
1.5200000000000011 1.0 0.5 0.5 1.0
1.521000000000001 1.0 0.5 0.5 1.0
1.5220000000000011 1.0 0.5 0.5 1.0
1.5230000000000012 1.0 0.5 0.5 1.0
1.5240000000000011 1.0 0.5 0.5 1.0
1.525000000000001 1.0 0.5 0.5 1.0
1.5260000000000011 1.0 0.5 0.5 1.0
1.5270000000000012 1.0 0.5 0.5 1.0
1.5280000000000011 1.0 0.5 0.5 1.0
1.529000000000001 1.0 0.5 0.5 1.0
1.5300000000000011 1.0 0.5 0.5 1.0
1.5310000000000012 1.0 0.5 0.5 1.0
1.5320000000000011 1.0 0.5 0.5 1.0
1.533000000000001 1.0 0.5 0.5 1.0
1.5340000000000011 1.0 0.5 0.5 1.0
1.5350000000000013 1.0 0.5 0.5 1.0
1.5360000000000011 1.0 0.5 0.5 1.0
1.537000000000001 1.0 0.5 0.5 1.0
1.5380000000000011 1.0 0.5 0.5 1.0
1.5390000000000013 1.0 0.5 0.5 1.0
1.5400000000000011 1.0 0.5 0.5 1.0
1.541000000000001 1.0 0.5 0.5 1.0
1.5420000000000011 1.0 0.5 0.5 1.0
1.5430000000000013 1.0 0.5 0.5 1.0
1.5440000000000011 1.0 0.5 0.5 1.0
1.545000000000001 1.0 0.5 0.5 1.0
1.5460000000000012 1.0 0.5 0.5 1.0
1.5470000000000013 1.0 0.5 0.5 1.0
1.5480000000000012 1.0 0.5 0.5 1.0
1.549000000000001 1.0 0.5 0.5 1.0
1.5500000000000012 1.0 0.5 0.5 1.0
1.5510000000000013 1.0 0.5 0.5 1.0
1.5520000000000012 1.0 0.5 0.5 1.0
1.553000000000001 1.0 0.5 0.5 1.0
1.5540000000000012 1.0 0.5 0.5 1.0
1.5550000000000013 1.0 0.5 0.5 1.0
1.5560000000000012 1.0 0.5 0.5 1.0
1.557000000000001 1.0 0.5 0.5 1.0
1.5580000000000012 1.0 0.5 0.5 1.0
1.5590000000000013 1.0 0.5 0.5 1.0
1.5600000000000012 1.0 0.5 0.5 1.0
1.561000000000001 1.0 0.5 0.5 1.0
1.5620000000000012 1.0 0.5 0.5 1.0
1.5630000000000013 1.0 0.5 0.5 1.0
1.5640000000000012 1.0 0.5 0.5 1.0
1.565000000000001 1.0 0.5 0.5 1.0
1.5660000000000012 1.0 0.5 0.5 1.0
1.5670000000000013 1.0 0.5 0.5 1.0
1.5680000000000012 1.0 0.5 0.5 1.0
1.569000000000001 1.0 0.5 0.5 1.0
1.5700000000000012 1.0 0.5 0.5 1.0
1.5710000000000013 1.0 0.5 0.5 1.0
1.5720000000000012 1.0 0.5 0.5 1.0
1.573000000000001 1.0 0.5 0.5 1.0
1.5740000000000012 1.0 0.5 0.5 1.0
1.5750000000000013 1.0 0.5 0.5 1.0
1.5760000000000012 1.0 0.5 0.5 1.0
1.577000000000001 1.0 0.5 0.5 1.0
1.5780000000000012 1.0 0.5 0.5 1.0
1.5790000000000013 1.0 0.5 0.5 1.0
1.5800000000000012 1.0 0.5 0.5 1.0
1.581000000000001 1.0 0.5 0.5 1.0
1.5820000000000012 1.0 0.5 0.5 1.0
1.5830000000000013 1.0 0.5 0.5 1.0
1.5840000000000012 1.0 0.5 0.5 1.0
1.585000000000001 1.0 0.5 0.5 1.0
1.5860000000000012 1.0 0.5 0.5 1.0
1.5870000000000013 1.0 0.5 0.5 1.0
1.5880000000000012 1.0 0.5 0.5 1.0
1.589000000000001 1.0 0.5 0.5 1.0
1.5900000000000012 1.0 0.5 0.5 1.0
1.5910000000000013 1.0 0.5 0.5 1.0
1.5920000000000012 1.0 0.5 0.5 1.0
1.593000000000001 1.0 0.5 0.5 1.0
1.5940000000000012 1.0 0.5 0.5 1.0
1.5950000000000013 1.0 0.5 0.5 1.0
1.5960000000000012 1.0 0.5 0.5 1.0
1.597000000000001 1.0 0.5 0.5 1.0
1.5980000000000012 1.0 0.5 0.5 1.0
1.5990000000000013 1.0 0.5 0.5 1.0
1.6000000000000012 1.0 0.5 0.5 1.0
1.601000000000001 1.0 0.5 0.5 1.0
1.6020000000000012 1.0 0.5 0.5 1.0
1.6030000000000013 1.0 0.5 0.5 1.0
1.6040000000000012 1.0 0.5 0.5 1.0
1.605000000000001 1.0 0.5 0.5 1.0
1.6060000000000012 1.0 0.5 0.5 1.0
1.6070000000000013 1.0 0.5 0.5 1.0
1.6080000000000012 1.0 0.5 0.5 1.0
1.609000000000001 1.0 0.5 0.5 1.0
1.6100000000000012 1.0 0.5 0.5 1.0
1.6110000000000013 1.0 0.5 0.5 1.0
1.6120000000000012 1.0 0.5 0.5 1.0
1.613000000000001 1.0 0.5 0.5 1.0
1.6140000000000012 1.0 0.5 0.5 1.0
1.6150000000000013 1.0 0.5 0.5 1.0
1.6160000000000012 1.0 0.5 0.5 1.0
1.617000000000001 1.0 0.5 0.5 1.0
1.6180000000000012 1.0 0.5 0.5 1.0
1.6190000000000013 1.0 0.5 0.5 1.0
1.6200000000000012 1.0 0.5 0.5 1.0
1.621000000000001 1.0 0.5 0.5 1.0
1.6220000000000012 1.0 0.5 0.5 1.0
1.6230000000000013 1.0 0.5 0.5 1.0
1.6240000000000012 1.0 0.5 0.5 1.0
1.625000000000001 1.0 0.5 0.5 1.0
1.6260000000000012 1.0 0.5 0.5 1.0
1.6270000000000013 1.0 0.5 0.5 1.0
1.6280000000000012 1.0 0.5 0.5 1.0
1.6290000000000011 1.0 0.5 0.5 1.0
1.6300000000000012 1.0 0.5 0.5 1.0
1.6310000000000013 1.0 0.5 0.5 1.0
1.6320000000000012 1.0 0.5 0.5 1.0
1.6330000000000011 1.0 0.5 0.5 1.0
1.6340000000000012 1.0 0.5 0.5 1.0
1.6350000000000013 1.0 0.5 0.5 1.0
1.6360000000000012 1.0 0.5 0.5 1.0
1.6370000000000011 1.0 0.5 0.5 1.0
1.6380000000000012 1.0 0.5 0.5 1.0
1.6390000000000013 1.0 0.5 0.5 1.0
1.6400000000000012 1.0 0.5 0.5 1.0
1.6410000000000011 1.0 0.5 0.5 1.0
1.6420000000000012 1.0 0.5 0.5 1.0
1.6430000000000013 1.0 0.5 0.5 1.0
1.6440000000000012 1.0 0.5 0.5 1.0
1.6450000000000011 1.0 0.5 0.5 1.0
1.6460000000000012 1.0 0.5 0.5 1.0
1.6470000000000014 1.0 0.5 0.5 1.0
1.6480000000000012 1.0 0.5 0.5 1.0
1.6490000000000011 1.0 0.5 0.5 1.0
1.6500000000000012 1.0 0.5 0.5 1.0
1.6510000000000014 1.0 0.5 0.5 1.0
1.6520000000000012 1.0 0.5 0.5 1.0
1.6530000000000011 1.0 0.5 0.5 1.0
1.6540000000000012 1.0 0.5 0.5 1.0
1.6550000000000014 1.0 0.5 0.5 1.0
1.6560000000000012 1.0 0.5 0.5 1.0
1.6570000000000011 1.0 0.5 0.5 1.0
1.6580000000000013 1.0 0.5 0.5 1.0
1.6590000000000014 1.0 0.5 0.5 1.0
1.6600000000000013 1.0 0.5 0.5 1.0
1.6610000000000011 1.0 0.5 0.5 1.0
1.6620000000000013 1.0 0.5 0.5 1.0
1.6630000000000014 1.0 0.5 0.5 1.0
1.6640000000000013 1.0 0.5 0.5 1.0
1.6650000000000011 1.0 0.5 0.5 1.0
1.6660000000000013 1.0 0.5 0.5 1.0
1.6670000000000014 1.0 0.5 0.5 1.0
1.6680000000000013 1.0 0.5 0.5 1.0
1.6690000000000011 1.0 0.5 0.5 1.0
1.6700000000000013 1.0 0.5 0.5 1.0
1.6710000000000014 1.0 0.5 0.5 1.0
1.6720000000000013 1.0 0.5 0.5 1.0
1.6730000000000012 1.0 0.5 0.5 1.0
1.6740000000000013 1.0 0.5 0.5 1.0
1.6750000000000014 1.0 0.5 0.5 1.0
1.6760000000000013 1.0 0.5 0.5 1.0
1.6770000000000012 1.0 0.5 0.5 1.0
1.6780000000000013 1.0 0.5 0.5 1.0
1.6790000000000014 1.0 0.5 0.5 1.0
1.6800000000000013 1.0 0.5 0.5 1.0
1.6810000000000012 1.0 0.5 0.5 1.0
1.6820000000000013 1.0 0.5 0.5 1.0
1.6830000000000014 1.0 0.5 0.5 1.0
1.6840000000000013 1.0 0.5 0.5 1.0
1.6850000000000012 1.0 0.5 0.5 1.0
1.6860000000000013 1.0 0.5 0.5 1.0
1.6870000000000014 1.0 0.5 0.5 1.0
1.6880000000000013 1.0 0.5 0.5 1.0
1.6890000000000012 1.0 0.5 0.5 1.0
1.6900000000000013 1.0 0.5 0.5 1.0
1.6910000000000014 1.0 0.5 0.5 1.0
1.6920000000000013 1.0 0.5 0.5 1.0
1.6930000000000012 1.0 0.5 0.5 1.0
1.6940000000000013 1.0 0.5 0.5 1.0
1.6950000000000014 1.0 0.5 0.5 1.0
1.6960000000000013 1.0 0.5 0.5 1.0
1.6970000000000012 1.0 0.5 0.5 1.0
1.6980000000000013 1.0 0.5 0.5 1.0
1.6990000000000014 1.0 0.5 0.5 1.0
1.7000000000000013 1.0 0.5 0.5 1.0
1.7010000000000012 1.0 0.5 0.5 1.0
1.7020000000000013 1.0 0.5 0.5 1.0
1.7030000000000014 1.0 0.5 0.5 1.0
1.7040000000000013 1.0 0.5 0.5 1.0
1.7050000000000012 1.0 0.5 0.5 1.0
1.7060000000000013 1.0 0.5 0.5 1.0
1.7070000000000014 1.0 0.5 0.5 1.0
1.7080000000000013 1.0 0.5 0.5 1.0
1.7090000000000012 1.0 0.5 0.5 1.0
1.7100000000000013 1.0 0.5 0.5 1.0
1.7110000000000014 1.0 0.5 0.5 1.0
1.7120000000000013 1.0 0.5 0.5 1.0
1.7130000000000012 1.0 0.5 0.5 1.0
1.7140000000000013 1.0 0.5 0.5 1.0
1.7150000000000014 1.0 0.5 0.5 1.0
1.7160000000000013 1.0 0.5 0.5 1.0
1.7170000000000012 1.0 0.5 0.5 1.0
1.7180000000000013 1.0 0.5 0.5 1.0
1.7190000000000014 1.0 0.5 0.5 1.0
1.7200000000000013 1.0 0.5 0.5 1.0
1.7210000000000012 1.0 0.5 0.5 1.0
1.7220000000000013 1.0 0.5 0.5 1.0
1.7230000000000014 1.0 0.5 0.5 1.0
1.7240000000000013 1.0 0.5 0.5 1.0
1.7250000000000012 1.0 0.5 0.5 1.0
1.7260000000000013 1.0 0.5 0.5 1.0
1.7270000000000014 1.0 0.5 0.5 1.0
1.7280000000000013 1.0 0.5 0.5 1.0
1.7290000000000012 1.0 0.5 0.5 1.0
1.7300000000000013 1.0 0.5 0.5 1.0
1.7310000000000014 1.0 0.5 0.5 1.0
1.7320000000000013 1.0 0.5 0.5 1.0
1.7330000000000012 1.0 0.5 0.5 1.0
1.7340000000000013 1.0 0.5 0.5 1.0
1.7350000000000014 1.0 0.5 0.5 1.0
1.7360000000000013 1.0 0.5 0.5 1.0
1.7370000000000012 1.0 0.5 0.5 1.0
1.7380000000000013 1.0 0.5 0.5 1.0
1.7390000000000014 1.0 0.5 0.5 1.0
1.7400000000000013 1.0 0.5 0.5 1.0
1.7410000000000012 1.0 0.5 0.5 1.0
1.7420000000000013 1.0 0.5 0.5 1.0
1.7430000000000014 1.0 0.5 0.5 1.0
1.7440000000000013 1.0 0.5 0.5 1.0
1.7450000000000012 1.0 0.5 0.5 1.0
1.7460000000000013 1.0 0.5 0.5 1.0
1.7470000000000014 1.0 0.5 0.5 1.0
1.7480000000000013 1.0 0.5 0.5 1.0
1.7490000000000012 1.0 0.5 0.5 1.0
1.7500000000000013 1.0 0.5 0.5 1.0
1.7510000000000014 1.0 0.5 0.5 1.0
1.7520000000000013 1.0 0.5 0.5 1.0
1.7530000000000012 1.0 0.5 0.5 1.0
1.7540000000000013 1.0 0.5 0.5 1.0
1.7550000000000014 1.0 0.5 0.5 1.0
1.7560000000000013 1.0 0.5 0.5 1.0
1.7570000000000012 1.0 0.5 0.5 1.0
1.7580000000000013 1.0 0.5 0.5 1.0
1.7590000000000015 1.0 0.5 0.5 1.0
1.7600000000000013 1.0 0.5 0.5 1.0
1.7610000000000012 1.0 0.5 0.5 1.0
1.7620000000000013 1.0 0.5 0.5 1.0
1.7630000000000015 1.0 0.5 0.5 1.0
1.7640000000000013 1.0 0.5 0.5 1.0
1.7650000000000012 1.0 0.5 0.5 1.0
1.7660000000000013 1.0 0.5 0.5 1.0
1.7670000000000015 1.0 0.5 0.5 1.0
1.7680000000000013 1.0 0.5 0.5 1.0
1.7690000000000012 1.0 0.5 0.5 1.0
1.7700000000000014 1.0 0.5 0.5 1.0
1.7710000000000015 1.0 0.5 0.5 1.0
1.7720000000000014 1.0 0.5 0.5 1.0
1.7730000000000012 1.0 0.5 0.5 1.0
1.7740000000000014 1.0 0.5 0.5 1.0
1.7750000000000015 1.0 0.5 0.5 1.0
1.7760000000000014 1.0 0.5 0.5 1.0
1.7770000000000012 1.0 0.5 0.5 1.0
1.7780000000000014 1.0 0.5 0.5 1.0
1.7790000000000015 1.0 0.5 0.5 1.0
1.7800000000000014 1.0 0.5 0.5 1.0
1.7810000000000012 1.0 0.5 0.5 1.0
1.7820000000000014 1.0 0.5 0.5 1.0
1.7830000000000015 1.0 0.5 0.5 1.0
1.7840000000000014 1.0 0.5 0.5 1.0
1.7850000000000013 1.0 0.5 0.5 1.0
1.7860000000000014 1.0 0.5 0.5 1.0
1.7870000000000015 1.0 0.5 0.5 1.0
1.7880000000000014 1.0 0.5 0.5 1.0
1.7890000000000013 1.0 0.5 0.5 1.0
1.7900000000000014 1.0 0.5 0.5 1.0
1.7910000000000015 1.0 0.5 0.5 1.0
1.7920000000000014 1.0 0.5 0.5 1.0
1.7930000000000013 1.0 0.5 0.5 1.0
1.7940000000000014 1.0 0.5 0.5 1.0
1.7950000000000015 1.0 0.5 0.5 1.0
1.7960000000000014 1.0 0.5 0.5 1.0
1.7970000000000013 1.0 0.5 0.5 1.0
1.7980000000000014 1.0 0.5 0.5 1.0
1.7990000000000015 1.0 0.5 0.5 1.0
1.8000000000000014 1.0 0.5 0.5 1.0
1.8010000000000013 1.0 0.5 0.5 1.0
1.8020000000000014 1.0 0.5 0.5 1.0
1.8030000000000015 1.0 0.5 0.5 1.0
1.8040000000000014 1.0 0.5 0.5 1.0
1.8050000000000013 1.0 0.5 0.5 1.0
1.8060000000000014 1.0 0.5 0.5 1.0
1.8070000000000015 1.0 0.5 0.5 1.0
1.8080000000000014 1.0 0.5 0.5 1.0
1.8090000000000013 1.0 0.5 0.5 1.0
1.8100000000000014 1.0 0.5 0.5 1.0
1.8110000000000015 1.0 0.5 0.5 1.0
1.8120000000000014 1.0 0.5 0.5 1.0
1.8130000000000013 1.0 0.5 0.5 1.0
1.8140000000000014 1.0 0.5 0.5 1.0
1.8150000000000015 1.0 0.5 0.5 1.0
1.8160000000000014 1.0 0.5 0.5 1.0
1.8170000000000013 1.0 0.5 0.5 1.0
1.8180000000000014 1.0 0.5 0.5 1.0
1.8190000000000015 1.0 0.5 0.5 1.0
1.8200000000000014 1.0 0.5 0.5 1.0
1.8210000000000013 1.0 0.5 0.5 1.0
1.8220000000000014 1.0 0.5 0.5 1.0
1.8230000000000015 1.0 0.5 0.5 1.0
1.8240000000000014 1.0 0.5 0.5 1.0
1.8250000000000013 1.0 0.5 0.5 1.0
1.8260000000000014 1.0 0.5 0.5 1.0
1.8270000000000015 1.0 0.5 0.5 1.0
1.8280000000000014 1.0 0.5 0.5 1.0
1.8290000000000013 1.0 0.5 0.5 1.0
1.8300000000000014 1.0 0.5 0.5 1.0
1.8310000000000015 1.0 0.5 0.5 1.0
1.8320000000000014 1.0 0.5 0.5 1.0
1.8330000000000013 1.0 0.5 0.5 1.0
1.8340000000000014 1.0 0.5 0.5 1.0
1.8350000000000015 1.0 0.5 0.5 1.0
1.8360000000000014 1.0 0.5 0.5 1.0
1.8370000000000013 1.0 0.5 0.5 1.0
1.8380000000000014 1.0 0.5 0.5 1.0
1.8390000000000015 1.0 0.5 0.5 1.0
1.8400000000000014 1.0 0.5 0.5 1.0
1.8410000000000013 1.0 0.5 0.5 1.0
1.8420000000000014 1.0 0.5 0.5 1.0
1.8430000000000015 1.0 0.5 0.5 1.0
1.8440000000000014 1.0 0.5 0.5 1.0
1.8450000000000013 1.0 0.5 0.5 1.0
1.8460000000000014 1.0 0.5 0.5 1.0
1.8470000000000015 1.0 0.5 0.5 1.0
1.8480000000000014 1.0 0.5 0.5 1.0
1.8490000000000013 1.0 0.5 0.5 1.0
1.8500000000000014 1.0 0.5 0.5 1.0
1.8510000000000015 1.0 0.5 0.5 1.0
1.8520000000000014 1.0 0.5 0.5 1.0
1.8530000000000013 1.0 0.5 0.5 1.0
1.8540000000000014 1.0 0.5 0.5 1.0
1.8550000000000015 1.0 0.5 0.5 1.0
1.8560000000000014 1.0 0.5 0.5 1.0
1.8570000000000013 1.0 0.5 0.5 1.0
1.8580000000000014 1.0 0.5 0.5 1.0
1.8590000000000015 1.0 0.5 0.5 1.0
1.8600000000000014 1.0 0.5 0.5 1.0
1.8610000000000013 1.0 0.5 0.5 1.0
1.8620000000000014 1.0 0.5 0.5 1.0
1.8630000000000015 1.0 0.5 0.5 1.0
1.8640000000000014 1.0 0.5 0.5 1.0
1.8650000000000013 1.0 0.5 0.5 1.0
1.8660000000000014 1.0 0.5 0.5 1.0
1.8670000000000015 1.0 0.5 0.5 1.0
1.8680000000000014 1.0 0.5 0.5 1.0
1.8690000000000013 1.0 0.5 0.5 1.0
1.8700000000000014 1.0 0.5 0.5 1.0
1.8710000000000016 1.0 0.5 0.5 1.0
1.8720000000000014 1.0 0.5 0.5 1.0
1.8730000000000013 1.0 0.5 0.5 1.0
1.8740000000000014 1.0 0.5 0.5 1.0
1.8750000000000016 1.0 0.5 0.5 1.0
1.8760000000000014 1.0 0.5 0.5 1.0
1.8770000000000013 1.0 0.5 0.5 1.0
1.8780000000000014 1.0 0.5 0.5 1.0
1.8790000000000016 1.0 0.5 0.5 1.0
1.8800000000000014 1.0 0.5 0.5 1.0
1.8810000000000013 1.0 0.5 0.5 1.0
1.8820000000000014 1.0 0.5 0.5 1.0
1.8830000000000016 1.0 0.5 0.5 1.0
1.8840000000000015 1.0 0.5 0.5 1.0
1.8850000000000013 1.0 0.5 0.5 1.0
1.8860000000000015 1.0 0.5 0.5 1.0
1.8870000000000016 1.0 0.5 0.5 1.0
1.8880000000000015 1.0 0.5 0.5 1.0
1.8890000000000013 1.0 0.5 0.5 1.0
1.8900000000000015 1.0 0.5 0.5 1.0
1.8910000000000016 1.0 0.5 0.5 1.0
1.8920000000000015 1.0 0.5 0.5 1.0
1.8930000000000013 1.0 0.5 0.5 1.0
1.8940000000000015 1.0 0.5 0.5 1.0
1.8950000000000016 1.0 0.5 0.5 1.0
1.8960000000000015 1.0 0.5 0.5 1.0
1.8970000000000014 1.0 0.5 0.5 1.0
1.8980000000000015 1.0 0.5 0.5 1.0
1.8990000000000016 1.0 0.5 0.5 1.0
1.9000000000000015 1.0 0.5 0.5 1.0
1.9010000000000014 1.0 0.5 0.5 1.0
1.9020000000000015 1.0 0.5 0.5 1.0
1.9030000000000016 1.0 0.5 0.5 1.0
1.9040000000000015 1.0 0.5 0.5 1.0
1.9050000000000014 1.0 0.5 0.5 1.0
1.9060000000000015 1.0 0.5 0.5 1.0
1.9070000000000016 1.0 0.5 0.5 1.0
1.9080000000000015 1.0 0.5 0.5 1.0
1.9090000000000014 1.0 0.5 0.5 1.0
1.9100000000000015 1.0 0.5 0.5 1.0
1.9110000000000016 1.0 0.5 0.5 1.0
1.9120000000000015 1.0 0.5 0.5 1.0
1.9130000000000014 1.0 0.5 0.5 1.0
1.9140000000000015 1.0 0.5 0.5 1.0
1.9150000000000016 1.0 0.5 0.5 1.0
1.9160000000000015 1.0 0.5 0.5 1.0
1.9170000000000014 1.0 0.5 0.5 1.0
1.9180000000000015 1.0 0.5 0.5 1.0
1.9190000000000016 1.0 0.5 0.5 1.0
1.9200000000000015 1.0 0.5 0.5 1.0
1.9210000000000014 1.0 0.5 0.5 1.0
1.9220000000000015 1.0 0.5 0.5 1.0
1.9230000000000016 1.0 0.5 0.5 1.0
1.9240000000000015 1.0 0.5 0.5 1.0
1.9250000000000014 1.0 0.5 0.5 1.0
1.9260000000000015 1.0 0.5 0.5 1.0
1.9270000000000016 1.0 0.5 0.5 1.0
1.9280000000000015 1.0 0.5 0.5 1.0
1.9290000000000014 1.0 0.5 0.5 1.0
1.9300000000000015 1.0 0.5 0.5 1.0
1.9310000000000016 1.0 0.5 0.5 1.0
1.9320000000000015 1.0 0.5 0.5 1.0
1.9330000000000014 1.0 0.5 0.5 1.0
1.9340000000000015 1.0 0.5 0.5 1.0
1.9350000000000016 1.0 0.5 0.5 1.0
1.9360000000000015 1.0 0.5 0.5 1.0
1.9370000000000014 1.0 0.5 0.5 1.0
1.9380000000000015 1.0 0.5 0.5 1.0
1.9390000000000016 1.0 0.5 0.5 1.0
1.9400000000000015 1.0 0.5 0.5 1.0
1.9410000000000014 1.0 0.5 0.5 1.0
1.9420000000000015 1.0 0.5 0.5 1.0
1.9430000000000016 1.0 0.5 0.5 1.0
1.9440000000000015 1.0 0.5 0.5 1.0
1.9450000000000014 1.0 0.5 0.5 1.0
1.9460000000000015 1.0 0.5 0.5 1.0
1.9470000000000016 1.0 0.5 0.5 1.0
1.9480000000000015 1.0 0.5 0.5 1.0
1.9490000000000014 1.0 0.5 0.5 1.0
1.9500000000000015 1.0 0.5 0.5 1.0
1.9510000000000016 1.0 0.5 0.5 1.0
1.9520000000000015 1.0 0.5 0.5 1.0
1.9530000000000014 1.0 0.5 0.5 1.0
1.9540000000000015 1.0 0.5 0.5 1.0
1.9550000000000016 1.0 0.5 0.5 1.0
1.9560000000000015 1.0 0.5 0.5 1.0
1.9570000000000014 1.0 0.5 0.5 1.0
1.9580000000000015 1.0 0.5 0.5 1.0
1.9590000000000016 1.0 0.5 0.5 1.0
1.9600000000000015 1.0 0.5 0.5 1.0
1.9610000000000014 1.0 0.5 0.5 1.0
1.9620000000000015 1.0 0.5 0.5 1.0
1.9630000000000016 1.0 0.5 0.5 1.0
1.9640000000000015 1.0 0.5 0.5 1.0
1.9650000000000014 1.0 0.5 0.5 1.0
1.9660000000000015 1.0 0.5 0.5 1.0
1.9670000000000016 1.0 0.5 0.5 1.0
1.9680000000000015 1.0 0.5 0.5 1.0
1.9690000000000014 1.0 0.5 0.5 1.0
1.9700000000000015 1.0 0.5 0.5 1.0
1.9710000000000016 1.0 0.5 0.5 1.0
1.9720000000000015 1.0 0.5 0.5 1.0
1.9730000000000014 1.0 0.5 0.5 1.0
1.9740000000000015 1.0 0.5 0.5 1.0
1.9750000000000016 1.0 0.5 0.5 1.0
1.9760000000000015 1.0 0.5 0.5 1.0
1.9770000000000014 1.0 0.5 0.5 1.0
1.9780000000000015 1.0 0.5 0.5 1.0
1.9790000000000016 1.0 0.5 0.5 1.0
1.9800000000000015 1.0 0.5 0.5 1.0
1.9810000000000014 1.0 0.5 0.5 1.0
1.9820000000000015 1.0 0.5 0.5 1.0
1.9830000000000017 1.0 0.5 0.5 1.0
1.9840000000000015 1.0 0.5 0.5 1.0
1.9850000000000014 1.0 0.5 0.5 1.0
1.9860000000000015 1.0 0.5 0.5 1.0
1.9870000000000017 1.0 0.5 0.5 1.0
1.9880000000000015 1.0 0.5 0.5 1.0
1.9890000000000014 1.0 0.5 0.5 1.0
1.9900000000000015 1.0 0.5 0.5 1.0
